symbol	avgTotalVolume	calculationPrice	change	changePercent	close	closeTime	companyName	delayedPrice	delayedPriceTime	extendedChange	extendedChangePercent	extendedPrice	extendedPriceTime	high	iexAskPrice	iexAskSize	iexBidPrice	iexBidSize	iexLastUpdated	iexMarketPercent	iexRealtimePrice	iexRealtimeSize	iexVolume	latestPrice	latestSource	latestTime	latestUpdate	latestVolume	low	marketCap	open	openTime	peRatio	previousClose	primaryExchange	sector	week52High	week52Low	ytdChange
RMBS	588461	close	-0.61	-0.06725	8.46	2018-10-24 20:00:00.545	Rambus Inc.	8.46	2018-10-24 20:00:00.545	0.0	0.0	8.46	2018-10-24 20:30:31.441	9.0	0.0	0.0	0.0	0.0	2018-10-24 19:59:57.068	0.01588	8.46	107.0	12773.0	8.46	Close	2018-10-24 00:00:00	1540411200545	804345	8.45	908139047	9.0	2018-10-24 13:30:00.526	13.22	9.07	Nasdaq Global Select	Technology	15.5	8.45	-0.4325404128761371
KTCC	10976	close	-0.12	-0.0169	6.98	2018-10-24 20:00:00.480	Key Tronic Corporation	6.98	2018-10-24 20:00:00.480	0.82	0.11748	7.8	2018-09-21 20:13:43.829	7.08	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	6.98	Close	2018-10-24 00:00:00	1540411200480	9456	6.92	75102566	7.06	2018-10-24 15:30:20.510	23.27	7.1	NASDAQ Global Market	Technology	8.6	6.7414	0.013578955007256893
PAR	153110	close	-1.08	-0.05368	19.04	2018-10-24 20:02:01.602	PAR Technology Corporation	19.04	2018-10-24 20:02:01.602	0.0	0.0	19.04	2018-10-24 20:03:21.845	20.465	0.0	0.0	0.0	0.0	2018-10-24 19:57:58.894	0.02668	19.06	100.0	6089.0	19.04	Close	2018-10-24 00:00:00	1540411321602	228223	18.75	308172453	20.14	2018-10-24 13:30:00.657		20.12	New York Stock Exchange	Technology	26.4	7.3072	1.1332765217391307
CARG	1167726	close	-0.48	-0.01157	41.02	2018-10-24 20:00:00.420	CarGurus Inc.	41.02	2018-10-24 20:00:00.420	0.0	0.0	41.02	2018-10-24 20:25:24.496	42.52	0.0	0.0	0.0	0.0	2018-10-24 19:59:57.616	0.03817	41.055	100.0	33729.0	41.02	Close	2018-10-24 00:00:00	1540411200420	883652	41.02	4490238097	42.02	2018-10-24 13:30:00.397	410.2	41.5	Nasdaq Global Select	Technology	57.25	27.9801	0.3657947527381348
XELA	195633	close	-0.32	-0.05	6.08	2018-10-24 20:00:00.482	Exela Technologies Inc.	6.08	2018-10-24 20:00:00.482	0.075	0.01234	6.155	2018-10-24 20:11:05.868	6.55	0.0	0.0	0.0	0.0	2018-10-24 19:57:11.182	0.00639	6.09	100.0	800.0	6.08	Close	2018-10-24 00:00:00	1540411200482	125196	6.06	918820064	6.41	2018-10-24 13:30:00.464	-14.83	6.4	NASDAQ Capital Market	Technology	7.34	4.15	0.1713740458015267
XCRA	375440	close	0.0	0.0	14.27	2018-09-28 20:00:00.233	Xcerra Corporation	14.27	2018-09-28 20:00:00.233	0.38	0.02663	14.65	2018-10-01 13:05:02.603	14.285										14.27	Close	2018-09-28 00:00:00	1538164800233	154	13.95	783635352	14.0	2018-09-28 13:30:00.710	14.13	14.27	Nasdaq Global Select	Technology	14.8673	9.5	0.4414141414141413
CIEN	2508298	close	-1.26	-0.04079	29.63	2018-10-24 20:03:13.995	Ciena Corporation	29.63	2018-10-24 20:03:13.995	0.0	0.0	29.63	2018-10-24 20:36:21.763	31.26	0.0	0.0	0.0	0.0	2018-10-24 19:59:57.084	0.05882	29.62	100.0	256501.0	29.63	Close	2018-10-24 00:00:00	1540411393995	4360779	29.62	4225275008	30.81	2018-10-24 13:30:00.849	28.22	30.89	New York Stock Exchange	Technology	32.33	19.4001	0.41491216776625833
SYMC	7308388	close	-0.9	-0.0462	18.58	2018-10-24 20:00:00.272	Symantec Corporation	18.58	2018-10-24 20:00:00.272	-0.06	-0.00323	18.52	2018-10-24 20:50:49.795	19.57	0.0	0.0	0.0	0.0	2018-10-24 19:59:56.402	0.03226	18.585	100.0	235995.0	18.58	Close	2018-10-24 00:00:00	1540411200272	7315406	18.56	11548188080	19.51	2018-10-24 13:30:00.477	23.52	19.48	Nasdaq Global Select	Technology	32.95	17.81	-0.36551903949906356
MAMS	17515	close	0.3	0.04323	7.24	2018-10-24 20:00:00.339	MAM Software Group Inc.	7.24	2018-10-24 20:00:00.339	0.0	0.0	7.24	2018-10-24 20:00:00.339	7.24	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	7.24	Close	2018-10-24 00:00:00	1540411200339	3570	6.979	91173573	7.03	2018-10-24 13:30:00.415	19.57	6.94	NASDAQ Capital Market	Technology	9.419	6.73	-0.036345596816976085
QTNA	253619	close	-1.11	-0.06647	15.59	2018-10-24 20:00:00.450	Quantenna Communications Inc.	15.59	2018-10-24 20:00:00.450	0.0	0.0	15.59	2018-10-24 20:30:01.742	16.8	0.0	0.0	0.0	0.0	2018-10-24 19:59:34.818	0.01162	15.58	22.0	2988.0	15.59	Close	2018-10-24 00:00:00	1540411200450	257143	15.57	575354329	16.65	2018-10-24 13:30:00.202	111.36	16.7	Nasdaq Global Select	Technology	19.41	9.6	0.30575678718159405
MANT	181589	close	-2.21	-0.03896	54.52	2018-10-24 20:00:00.461	ManTech International Corporation	54.52	2018-10-24 20:00:00.461	0.0	0.0	54.52	2018-10-24 20:30:01.567	56.74	0.0	0.0	0.0	0.0	2018-10-24 19:58:51.781	0.01969	54.48	100.0	2154.0	54.52	Close	2018-10-24 00:00:00	1540411200461	109396	54.45	2157865998	56.74	2018-10-24 13:30:00.595	29.47	56.73	Nasdaq Global Select	Technology	68.11	45.315	0.10761714485515694
SWIR	240906	close	-0.31	-0.01663	18.33	2018-10-24 20:00:00.318	Sierra Wireless Inc.	18.33	2018-10-24 20:00:00.318	-0.21	-0.01146	18.12	2018-10-24 20:53:48.758	18.96	0.0	0.0	0.0	0.0	2018-10-24 19:37:11.478	0.01349	18.4	100.0	4491.0	18.33	Close	2018-10-24 00:00:00	1540411200318	332913	18.31	660451804	18.63	2018-10-24 13:30:00.822	76.38	18.64	Nasdaq Global Select	Technology	23.5	15.1	-0.1311193111638955
GOOG	1650328	close	-52.98	-0.048	1050.71	2018-10-24 20:00:00.485	Alphabet Inc.	1050.71	2018-10-24 20:00:00.485	14.28	0.01359	1064.99	2018-10-24 20:59:59.434	1106.12	0.0	0.0	0.0	0.0	2018-10-24 19:59:59.000	0.03104	1049.54	100.0	58094.0	1050.71	Close	2018-10-24 00:00:00	1540411200485	1871585	1048.74	730955592869	1104.25	2018-10-24 13:30:00.316	33.62	1103.69	Nasdaq Global Select	Technology	1273.89	960.5201	-0.01167136150234737
FB	24400389	close	-8.35	-0.05408	146.04	2018-10-24 20:00:00.476	Facebook Inc.	146.04	2018-10-24 20:00:00.476	1.26	0.00863	147.3	2018-10-24 20:59:53.050	154.65	0.0	0.0	0.0	0.0	2018-10-24 19:59:59.795	0.03484	146.05	100.0	959154.0	146.04	Close	2018-10-24 00:00:00	1540411200476	27530253	145.6	421649413691	154.28	2018-10-24 13:30:00.802	20.23	154.39	Nasdaq Global Select	Technology	218.62	145.6	-0.20307129092713044
GSIT	26525	close	-0.21	-0.03355	6.05	2018-10-24 20:00:00.237	GSI Technology Inc.	6.05	2018-10-24 20:00:00.237	0.03	0.00496	6.08	2018-10-24 19:59:09.817	6.49	0.0	0.0	0.0	0.0	2018-10-24 19:59:09.817	0.14545	6.08	100.0	4316.0	6.05	Close	2018-10-24 00:00:00	1540411200237	29673	6.05	131703624	6.27	2018-10-24 13:30:00.832		6.26	Nasdaq Global Select	Technology	8.94	6	-0.2520269038701623
TYPE	259741	close	-0.5	-0.02743	17.73	2018-10-24 20:00:00.479	Monotype Imaging Holdings Inc.	17.73	2018-10-24 20:00:00.479	0.0	0.0	17.73	2018-10-24 20:30:01.550	18.41	0.0	0.0	0.0	0.0	2018-10-24 19:59:14.475	0.00973	17.745	200.0	2026.0	17.73	Close	2018-10-24 00:00:00	1540411200479	208222	17.725	746501349	18.21	2018-10-24 13:30:00.609	24.97	18.23	Nasdaq Global Select	Technology	26.75	17.725	-0.26137348914998404
CALX	185835	close	-0.25	-0.03425	7.05	2018-10-24 20:02:01.098	Calix Inc	7.05	2018-10-24 20:02:01.098	0.0	0.0	7.05	2018-10-24 20:30:01.804	7.42	0.0	0.0	0.0	0.0	2018-10-24 19:57:36.942	0.03503	7.06	100.0	10670.0	7.05	Close	2018-10-24 00:00:00	1540411321098	304596	7.03	374208621	7.26	2018-10-24 13:30:09.179	-8.39	7.3	New York Stock Exchange	Technology	9.05	5.2	0.22437068965517243
TISA	17733	close	-0.0459	-0.05558	0.78	2018-10-24 20:00:00.550	Top Image Systems Ltd.	0.78	2018-10-24 20:00:00.550	0.24	0.30769	1.02	2018-08-01 20:00:00.417	0.8499	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	0.78	Close	2018-10-24 00:00:00	1540411200550	14902	0.78	14236343	0.78	2018-10-24 13:30:00.568	-4.88	0.8259	NASDAQ Capital Market	Technology	1.53	0.75	-0.3496825641025641
WTT	28012	close	-0.03	-0.0184	1.6	2018-10-24 20:00:00.025	Wireless Telecom Group Inc.	1.6	2018-10-24 20:10:00.000	0.05	0.03125	1.65	2018-10-22 13:30:00.363	1.62	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	1.6	Close	2018-10-24 00:00:00	1540411200025	13585	1.56	33567442	1.6	2018-10-24 13:35:42.262		1.63	NYSE American	Technology	2.64	1.49	-0.3530938775510205
AAPL	34050712	close	-7.64	-0.0343	215.09	2018-10-24 20:00:00.387	Apple Inc.	215.09	2018-10-24 20:00:00.387	1.91	0.00888	217.0	2018-10-24 20:59:59.947	224.23	0.0	0.0	0.0	0.0	2018-10-24 20:00:42.492	0.0392	215.59	2.0	1545480.0	215.09	Close	2018-10-24 00:00:00	1540411200387	39425510	214.54	1038868783340	222.7	2018-10-24 13:30:00.885	19.5	222.73	Nasdaq Global Select	Technology	233.47	150.24	0.2735362130822374
AVX	313516	close	-0.91	-0.05631	15.25	2018-10-24 20:02:00.364	AVX Corporation	15.25	2018-10-24 20:02:00.364	0.0	0.0	15.25	2018-10-24 20:02:47.560	18.03	0.0	0.0	0.0	0.0	2018-10-24 19:59:40.296	0.03793	15.25	100.0	24347.0	15.25	Close	2018-10-24 00:00:00	1540411320364	641893	15.15	2573205792	17.63	2018-10-24 13:32:17.303	18.6	16.16	New York Stock Exchange	Technology	21.48	14.51	-0.11658935754742217
AWRE	4378	close	0.02	0.00557	3.61	2018-10-24 20:00:00.221	Aware Inc.	3.61	2018-10-24 20:00:00.221	-0.2	-0.0554	3.41	2018-10-24 13:39:54.043	3.74	0.0	0.0	0.0	0.0	2018-10-24 13:39:54.043	0.00881	3.41	100.0	100.0	3.61	Close	2018-10-24 00:00:00	1540411200221	11351	3.4	77895529	3.43	2018-10-24 13:30:00.446		3.59	NASDAQ Global Market	Technology	4.867	3	-0.1876884269662922
YEXT	1171059	close	0.64	0.03399	19.47	2018-10-24 20:06:06.363	Yext Inc.	19.47	2018-10-24 20:06:06.363	0.0	0.0	19.47	2018-10-24 20:30:01.582	19.93	0.0	0.0	0.0	0.0	2018-10-24 19:59:50.681	0.0457	19.48	20.0	129168.0	19.47	Close	2018-10-24 00:00:00	1540411566363	2826433	18.82	1919457154	18.82	2018-10-24 13:30:00.953		18.83	New York Stock Exchange	Technology	27.19	10.58	0.6230195358649788
CCMP	198777	close	-5.27	-0.05567	89.39	2018-10-24 20:00:00.614	Cabot Microelectronics Corporation	89.39	2018-10-24 20:00:00.614	-0.011	-0.00012	89.379	2018-10-24 20:29:00.777	93.41	0.0	0.0	0.0	0.0	2018-10-24 19:59:42.026	0.06286	89.42	100.0	19411.0	89.39	Close	2018-10-24 00:00:00	1540411200614	308797	89.19	2280009766	92.75	2018-10-24 13:30:00.339	18.55	94.66	Nasdaq Global Select	Technology	123.76	84.45	-0.06296688178380346
DLPN	6923	close	-0.11	-0.05263	1.98	2018-10-24 20:00:00.475	Dolphin Entertainment Inc.	1.98	2018-10-24 20:00:00.475	0.03	0.01515	2.01	2018-10-24 15:33:12.128	2.24	0.0	0.0	0.0	0.0	2018-10-24 15:33:12.128	0.02065	2.01	100.0	300.0	1.98	Close	2018-10-24 00:00:00	1540411200475	14528	1.8	27142628	2.19	2018-10-24 13:49:28.900	-198.0	2.09	NASDAQ Capital Market	Technology	9.25	1.8	-0.4720744444444445
EGAN	489743	close	-0.61	-0.08026	6.99	2018-10-24 20:00:00.292	eGain Corporation	6.99	2018-10-24 20:00:00.292	0.0	0.0	6.99	2018-10-24 20:53:02.165	7.65	0.0	0.0	0.0	0.0	2018-10-24 19:59:54.531	0.02084	6.98	81.0	6879.0	6.99	Close	2018-10-24 00:00:00	1540411200292	330086	6.96	194798180	7.55	2018-10-24 13:30:00.668	-349.5	7.6	NASDAQ Capital Market	Technology	19.05	2.755	0.3142354128440366
HIVE	259070	close	-0.01	-0.00251	3.97	2018-10-24 20:02:03.232	Aerohive Networks Inc.	3.97	2018-10-24 20:02:03.232	-0.021	-0.00529	3.949	2018-10-24 20:11:05.868	3.99	0.0	0.0	0.0	0.0	2018-10-24 19:59:58.327	0.07791	3.975	100.0	26521.0	3.97	Close	2018-10-24 00:00:00	1540411323232	340406	3.91	219632540	3.97	2018-10-24 13:30:00.357	-11.03	3.98	New York Stock Exchange	Technology	6.5	3.54	-0.33247632996633003
INOD	25400	close	-0.02	-0.01333	1.48	2018-10-24 20:00:00.223	Innodata Inc.	1.48	2018-10-24 20:00:00.223	0.01	0.00676	1.49	2018-10-23 20:40:58.013	1.54	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	1.48	Close	2018-10-24 00:00:00	1540411200223	49207	1.48	38298632	1.5	2018-10-24 13:30:00.722		1.5	NASDAQ Global Market	Technology	1.54	0.8843	0.16777236220472438
JBL	2467427	close	-0.78	-0.03213	23.5	2018-10-24 20:03:03.975	Jabil Inc.	23.5	2018-10-24 20:03:03.975	-0.003	-0.00013	23.497	2018-10-24 20:30:00.897	24.28	0.0	0.0	0.0	0.0	2018-10-24 19:59:54.804	0.01511	23.495	100.0	32258.0	23.5	Close	2018-10-24 00:00:00	1540411383975	2134878	23.45	3804154879	24.18	2018-10-24 13:30:00.452	11.63	24.28	New York Stock Exchange	Technology	31.77	23.28	-0.11465027297666994
ASYS	116890	close	-0.08	-0.01743	4.51	2018-10-24 20:00:00.375	Amtech Systems Inc.	4.51	2018-10-24 20:00:00.375	0.0	0.0	4.51	2018-10-24 19:52:19.677	4.59	0.0	0.0	0.0	0.0	2018-10-24 19:52:19.677	0.01935	4.51	100.0	2173.0	4.51	Close	2018-10-24 00:00:00	1540411200375	112300	4.5	67594730	4.55	2018-10-24 13:30:00.849	3.47	4.59	Nasdaq Global Select	Technology	15.1	4.38	-0.5848192554194156
FTNW	48227	close	-0.5	-0.05747	8.2	2018-10-24 20:00:00.069	FTE Networks Inc.	8.2	2018-10-24 20:10:00.002	-0.082	-0.01	8.118	2018-10-24 20:01:48.122	8.7	0.0	0.0	0.0	0.0	2018-10-24 16:28:07.484	0.00244	8.075	100.0	200.0	8.2	Close	2018-10-24 00:00:00	1540411200069	81967	7.7	61506716	8.7	2018-10-24 13:30:00.034		8.7	NYSE American	Technology	26.2499	6.5	-0.24819025896951713
NTAP	2348278	close	-3.19	-0.04122	74.2	2018-10-24 20:00:00.250	NetApp Inc.	74.2	2018-10-24 20:00:00.250	0.0	0.0	74.2	2018-10-24 20:48:19.805	78.14	0.0	0.0	0.0	0.0	2018-10-24 19:59:58.783	0.0254	74.18	100.0	97067.0	74.2	Close	2018-10-24 00:00:00	1540411200250	3821535	74.05	19237704298	77.44	2018-10-24 13:30:00.354	26.59	77.39	Nasdaq Global Select	Technology	88.08	43.24	0.3747477395746425
DDD	1813757	close	0.75	0.04494	17.44	2018-10-24 20:02:40.138	3D Systems Corporation	17.44	2018-10-24 20:02:40.138	0.01	0.00057	17.45	2018-10-24 20:52:41.776	18.26	0.0	0.0	0.0	0.0	2018-10-24 19:59:57.817	0.05237	17.43	200.0	198452.0	17.44	Close	2018-10-24 00:00:00	1540411360138	3789421	17.27	1988688136	17.81	2018-10-24 13:32:02.611	-36.33	16.69	New York Stock Exchange	Technology	21.78	7.92	0.8871033554083886
FEYE	5245400	close	-0.96	-0.05408	16.79	2018-10-24 20:00:00.232	FireEye Inc.	16.79	2018-10-24 20:00:00.232	0.01	0.0006	16.8	2018-10-24 20:52:28.267	18.02	0.0	0.0	0.0	0.0	2018-10-24 19:59:44.519	0.02616	16.77	400.0	141992.0	16.79	Close	2018-10-24 00:00:00	1540411200232	5427829	16.75	3274126613	17.69	2018-10-24 13:30:00.688	-17.31	17.75	Nasdaq Global Select	Technology	19.36	13.4	0.16417669183253258
PLUG	2465232	close	-0.01	-0.00535	1.86	2018-10-24 20:00:00.366	Plug Power Inc.	1.86	2018-10-24 20:00:00.366	0.04	0.02151	1.9	2018-10-24 20:59:38.863	1.92	0.0	0.0	0.0	0.0	2018-10-24 19:59:45.846	0.06327	1.855	100.0	187425.0	1.86	Close	2018-10-24 00:00:00	1540411200366	2962304	1.85	399518838	1.87	2018-10-24 13:30:00.618	-6.64	1.87	NASDAQ Capital Market	Technology	3.21	1.53	-0.2326227272727272
SSYS	387340	close	-0.68	-0.03322	19.79	2018-10-24 20:00:00.592	Stratasys Ltd.	19.79	2018-10-24 20:00:00.592	0.0	0.0	19.79	2018-10-24 20:41:23.000	20.77	0.0	0.0	0.0	0.0	2018-10-24 19:59:36.891	0.05162	19.81	100.0	32434.0	19.79	Close	2018-10-24 00:00:00	1540411200592	628322	19.77	1063470330	20.35	2018-10-24 13:30:00.535	152.23	20.47	Nasdaq Global Select	Technology	26.17	17.17	-0.046238322082931514
CLPS	69637	close	-1.1293	-0.14314	6.76	2018-10-24 20:00:00.319	CLPS Incorporation	6.76	2018-10-24 20:00:00.319	1.3	0.19231	8.06	2018-10-23 13:08:15.124	8.0	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	6.76	Close	2018-10-24 00:00:00	1540411200319	21081	6.7	93381430	7.98	2018-10-24 14:40:55.956		7.8893	NASDAQ Capital Market	Technology	17.35	4.7	0.288674882032668
PCTY	341518	close	-3.75	-0.05736	61.63	2018-10-24 20:00:00.348	Paylocity Holding Corporation	61.63	2018-10-24 20:00:00.348	0.0	0.0	61.63	2018-10-24 20:30:01.866	66.48	0.0	0.0	0.0	0.0	2018-10-24 19:59:57.210	0.04053	61.68	144.0	8142.0	61.63	Close	2018-10-24 00:00:00	1540411200348	200888	61.56	3252040256	65.38	2018-10-24 13:30:00.616	171.19	65.38	Nasdaq Global Select	Technology	88.4703	41.15	0.31242839304420694
AGYS	92669	close	-0.55	-0.03532	15.02	2018-10-24 20:00:00.564	Agilysys Inc.	15.02	2018-10-24 20:00:00.564	0.0	0.0	15.02	2018-10-24 20:30:01.481	15.79	0.0	0.0	0.0	0.0	2018-10-24 19:19:47.185	0.00092	15.24	100.0	100.0	15.02	Close	2018-10-24 00:00:00	1540411200564	108696	15.02	353352740	15.55	2018-10-24 13:30:00.472		15.57	Nasdaq Global Select	Technology	16.87	10.77	0.21327663191659982
WUBA	918850	close	-4.73	-0.07672	56.92	2018-10-24 20:02:02.392	58.com Inc. American Depositary Shares each representing 2 Class A	56.92	2018-10-24 20:02:02.392	1.163	0.02043	58.083	2018-10-24 20:11:05.868	61.94	0.0	0.0	0.0	0.0	2018-10-24 19:59:51.103	0.03024	57.02	100.0	45203.0	56.92	Close	2018-10-24 00:00:00	1540411322392	1494808	56.83	8395101202	61.45	2018-10-24 13:30:00.960	34.08	61.65	New York Stock Exchange	Technology	89.9	56.7	-0.26830143194335176
EVOL	10755	close	0.06	0.03509	1.77	2018-10-24 20:00:00.318	Evolving Systems Inc.	1.77	2018-10-24 20:00:00.318	0.18	0.10169	1.95	2018-10-18 13:00:50.117	1.94	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	1.77	Close	2018-10-24 00:00:00	1540411200318	9693	1.7	21447115	1.7	2018-10-24 13:30:00.736		1.71	NASDAQ Capital Market	Technology	5.85	1.67	-0.6086600000000001
OSIS	94390	close	-3.07	-0.04347	67.56	2018-10-24 20:00:00.219	OSI Systems Inc.	67.56	2018-10-24 20:00:00.219	-0.008	-0.00012	67.552	2018-10-24 20:29:00.625	70.94	0.0	0.0	0.0	0.0	2018-10-24 19:58:34.652	0.01256	67.545	100.0	820.0	67.56	Close	2018-10-24 00:00:00	1540411200219	65287	67.43	1226424922	70.64	2018-10-24 13:30:00.516	18.56	70.63	Nasdaq Global Select	Technology	95.89	50.5	0.04114302211302196
MX	189925	close	-0.6	-0.06586	8.51	2018-10-24 20:02:01.661	MagnaChip Semiconductor Corporation	8.51	2018-10-24 20:02:01.661	0.164	0.01927	8.674	2018-10-24 20:11:05.868	9.1	0.0	0.0	0.0	0.0	2018-10-24 19:57:32.370	0.05856	8.515	100.0	18691.0	8.51	Close	2018-10-24 00:00:00	1540411321661	319177	8.38	293552790	9.02	2018-10-24 13:31:53.503	11.05	9.11	New York Stock Exchange	Technology	13.4	8.38	-0.1683230541871922
DAVA	39811	close	-0.19	-0.00819	23.0	2018-10-24 20:02:01.117	Endava plc American Depositary Shares (each representing one Class A)	23.0	2018-10-24 20:02:01.117	0.2	0.0087	23.2	2018-10-24 18:58:36.159	23.256	0.0	0.0	0.0	0.0	2018-10-24 18:58:36.159	0.00767	23.2	100.0	200.0	23.0	Close	2018-10-24 00:00:00	1540411321117	26076	22.75	1219762220	22.51	2018-10-23 13:30:00.255		23.19	New York Stock Exchange	Technology	31.5	21.13	-0.08795190476190469
TEL	2143660	close	-2.57	-0.0335	74.15	2018-10-24 20:03:47.629	TE Connectivity Ltd. New Switzerland Registered Shares	74.15	2018-10-24 20:03:47.629	0.0	0.0	74.15	2018-10-24 20:48:20.167	77.285	0.0	0.0	0.0	0.0	2018-10-24 19:59:57.991	0.05141	74.11	100.0	118830.0	74.15	Close	2018-10-24 00:00:00	1540411427629	2311418	74.03	25838215571	76.96	2018-10-24 13:30:00.655	13.48	76.72	New York Stock Exchange	Technology	108.23	74.03	-0.2178131250950235
XPER	374059	close	-0.86	-0.0652	12.33	2018-10-24 20:00:00.577	Xperi Corporation	12.33	2018-10-24 20:00:00.577	-0.001	-8e-05	12.329	2018-10-24 20:29:00.708	13.195	0.0	0.0	0.0	0.0	2018-10-24 19:59:37.905	0.03039	12.315	5.0	12426.0	12.33	Close	2018-10-24 00:00:00	1540411200577	408885	12.3	605366035	13.13	2018-10-24 13:30:00.425	10.36	13.19	Nasdaq Global Select	Technology	28.325	12.3	-0.5133056089039519
VSLR	307361	close	-0.15	-0.02982	4.88	2018-10-24 20:02:01.756	Vivint Solar Inc.	4.88	2018-10-24 20:02:01.756	0.02	0.0041	4.9	2018-10-24 20:48:50.691	5.098	0.0	0.0	0.0	0.0	2018-10-24 19:59:47.602	0.03739	4.89	31.0	9367.0	4.88	Close	2018-10-24 00:00:00	1540411321756	250522	4.88	578764233	5.05	2018-10-24 13:30:00.856	-2.73	5.03	New York Stock Exchange	Technology	6.15	2.7	0.24359772151898734
MEI	197013	close	-1.13	-0.0392	27.7	2018-10-24 20:02:01.430	Methode Electronics Inc.	27.7	2018-10-24 20:02:01.430	-0.003	-0.00011	27.697	2018-10-24 20:29:01.038	28.89	0.0	0.0	0.0	0.0	2018-10-24 19:59:40.726	0.03734	27.73	100.0	7010.0	27.7	Close	2018-10-24 00:00:00	1540411321430	187734	27.69	1024538570	28.72	2018-10-24 13:30:00.611	9.89	28.83	New York Stock Exchange	Technology	48.435	27.65	-0.3188227952034822
RGSE	2443784	close	-0.029	-0.07342	0.366	2018-10-24 20:00:00.613	Real Goods Solar Inc.	0.366	2018-10-24 20:00:00.613	0.004	0.01093	0.37	2018-10-24 20:59:10.981	0.3889	0.0	0.0	0.0	0.0	2018-10-24 18:31:22.952	0.00108	0.372	100.0	4892.0	0.366	Close	2018-10-24 00:00:00	1540411200613	4529630	0.36	20898600	0.38	2018-10-24 13:30:00.609		0.395	NASDAQ Capital Market	Technology	2.65	0.3	-0.7808274074074074
AIRG	37658	close	-0.3	-0.025	11.7	2018-10-24 20:00:00.379	Airgain Inc.	11.7	2018-10-24 20:00:00.379	0.17	0.01453	11.87	2018-10-24 16:57:59.317	12.18	0.0	0.0	0.0	0.0	2018-10-24 16:57:59.317	0.00246	11.87	100.0	100.0	11.7	Close	2018-10-24 00:00:00	1540411200379	40650	11.585	115737898	12.08	2018-10-24 13:30:00.357	-31.62	12.0	NASDAQ Capital Market	Technology	13.87	7.31	0.27370129870129867
TTGT	725032	close	-0.61	-0.03033	19.5	2018-10-24 20:00:00.439	TechTarget Inc.	19.5	2018-10-24 20:00:00.439	0.0	0.0	19.5	2018-10-24 20:42:05.705	20.24	0.0	0.0	0.0	0.0	2018-10-24 19:59:38.263	0.05047	19.505	200.0	29163.0	19.5	Close	2018-10-24 00:00:00	1540411200439	577828	19.48	537824703	20.06	2018-10-24 13:30:00.429	47.56	20.11	NASDAQ Global Market	Technology	34.47	11.84	0.43969923976608183
RDWR	209695	close	-0.71	-0.03046	22.6	2018-10-24 20:00:00.310	Radware Ltd.	22.6	2018-10-24 20:00:00.310	0.233	0.01031	22.833	2018-10-24 20:44:31.765	23.52	0.0	0.0	0.0	0.0	2018-10-24 19:55:55.669	0.02436	22.63	100.0	3386.0	22.6	Close	2018-10-24 00:00:00	1540411200310	138998	22.56	1006738131	23.32	2018-10-24 13:30:00.823	1130.0	23.31	Nasdaq Global Select	Technology	28.5	16.74	0.16799758354755784
DOCU	2381351	close	-2.16	-0.05226	39.17	2018-10-24 20:00:00.260	DocuSign Inc.	39.17	2018-10-24 20:00:00.260	0.33	0.00842	39.5	2018-10-24 20:59:26.165	41.16	0.0	0.0	0.0	0.0	2018-10-24 19:59:50.490	0.04265	39.15	100.0	177241.0	39.17	Close	2018-10-24 00:00:00	1540411200260	4155709	39.12	6142192431	40.5	2018-10-24 13:30:00.031		41.33	Nasdaq Global Select	Technology	68.35	37	-0.01198816511452299
RBCN	12324	close	0.12	0.01521	8.01	2018-10-24 20:00:00.392	Rubicon Technology Inc.	8.01	2018-10-24 20:00:00.392	-0.01	-0.00125	8.0	2018-10-11 20:03:12.489	8.21	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	8.01	Close	2018-10-24 00:00:00	1540411200392	1271	7.82	21958478	7.82	2018-10-24 13:30:00.695		7.89	NASDAQ Capital Market	Technology	9.4635	6.76	0.016479035532994898
VICR	526042	close	-0.92	-0.02518	35.61	2018-10-24 20:00:00.462	Vicor Corporation	35.61	2018-10-24 20:00:00.462	-0.004	-0.00011	35.606	2018-10-24 20:29:00.646	37.0	0.0	0.0	0.0	0.0	2018-10-24 19:58:03.205	0.02084	35.65	100.0	6956.0	35.61	Close	2018-10-24 00:00:00	1540411200462	333781	35.29	1421542119	36.51	2018-10-24 13:30:00.553		36.53	Nasdaq Global Select	Technology	64.5	16.3	0.7020067612293146
